"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1",12.327143,12.368571,11.7,11.971429,309579900,10.487321
"2",12.007143,12.278571,11.974286,12.237143,211815100,10.720094
"3",12.252857,12.314285,12.057143,12.15,208685400,10.643752
"4",12.28,12.361428,12.182858,12.21,199276700,10.696313
"5",12.35,13.282857,12.164286,13.224286,837324600,11.584859
"6",13.535714,13.971429,13.35,13.857142,738220000,12.139262
"7",13.705714,13.825714,13.585714,13.685715,360063200,11.989083
"8",13.512857,13.58,13.318571,13.517143,328172600,11.84141
"9",13.668571,13.892858,13.635715,13.871428,311019100,12.151772
"10",13.937143,13.942857,13.545714,13.564285,411565000,11.88271
"11",13.157143,13.158571,12.721429,12.724286,591151400,11.146847
"12",12.661428,12.807143,12.588572,12.642858,341118400,11.075509
"13",12.734285,12.737143,12.235714,12.398571,363506500,10.861509
"14",12.247143,12.501429,12.215714,12.242857,301856100,10.725096
"15",12.382857,12.45,12.297143,12.385715,231953400,10.850245
"16",12.444285,12.642858,12.29,12.321428,226493400,10.793929
"17",12.444285,12.481428,12.141429,12.197143,246718500,10.685053
"18",12.328571,12.378572,12.218572,12.277143,225416100,10.755135
"19",12.347143,12.355714,12.178572,12.221429,144492600,10.706326
"20",12.122857,12.285714,12.05,12.247143,214017300,10.728851
"21",12.318571,12.324286,12.105714,12.105714,166085500,10.604955
"22",12.017143,12.178572,11.957143,12.107142,155382500,10.606208
"23",12.042857,12.175714,11.991428,11.991428,144713100,10.50484
"24",12.064285,12.067142,11.837143,12.021428,216098400,10.53112
"25",12.068571,12.34,11.935715,12.307143,266706300,10.781416
"26",12.204286,12.358571,12.201428,12.311429,169757700,10.78517
"27",12.268572,12.314285,11.887143,11.895715,215135200,10.420993
"28",12.061429,12.168571,11.947143,12.125714,181017900,10.622478
"29",12.165714,12.184286,12.042857,12.1,145246500,10.599951
"30",12.09,12.234285,12.081429,12.185715,126995400,10.67504
"31",12.205714,12.231428,12.111428,12.172857,90915300,10.663776
"32",12.178572,12.201428,12.094286,12.118571,99967000,10.616222
"33",12.092857,12.308572,12.022857,12.271428,154425600,10.75013
"34",12.282857,12.784286,12.28,12.742857,288828400,11.163113
"35",12.971429,12.972857,12.647142,12.787143,209556200,11.201908
"36",12.737143,12.905714,12.692857,12.724286,129473400,11.146847
"37",12.834286,12.857142,12.515715,12.644286,153962200,11.076762
"38",12.328571,12.44,11.915714,11.99,286453300,10.503589
"39",11.857142,12.228572,11.857142,12.087143,229868800,10.58869
"40",12.004286,12.615714,11.964286,12.437143,353882200,10.895303
"41",12.395715,12.505714,12.172857,12.201428,215000100,10.688806
"42",12.27,12.664286,12.251429,12.331429,209724900,10.802691
"43",12.542857,12.615714,12.485714,12.598572,180796700,11.036715
"44",12.578571,12.71,12.492857,12.531428,156571100,10.977896
"45",12.655714,12.674286,12.494286,12.571428,127752800,11.012938
"46",12.685715,12.692857,12.485714,12.567142,112959000,11.009181
"47",12.581429,12.855714,12.57,12.838572,182352100,11.246961
"48",12.772857,12.942857,12.628572,12.628572,216972700,11.062997
"49",12.657143,12.857142,12.56,12.857142,199146500,11.26323
"50",12.851429,12.908571,12.758572,12.795714,139874700,11.209416
"51",12.791429,12.855714,12.76,12.798572,142926000,11.211919
"52",12.891429,13.078571,12.798572,13.018572,178240300,11.404646
"53",13.05,13.12,13.008572,13.068571,122229100,11.448448
"54",13.141429,13.428572,13.092857,13.41,171724000,11.74755
"55",13.39,13.48,13.285714,13.422857,140373100,11.758811
"56",13.335714,13.438571,13.328571,13.36,112721000,11.703749
"57",13.427143,13.7,13.328571,13.692857,216246800,11.99534
"58",13.672857,13.832857,13.571428,13.637143,233013200,11.946534
"59",13.554286,13.628572,13.307143,13.32,235584300,11.668706
"60",13.455714,13.455714,13.175714,13.392858,181430900,11.732532
"61",13.468572,13.525714,13.25,13.272857,150139500,11.627406
"62",13.448571,13.464286,13.288571,13.378572,125498100,11.720019
"63",13.448571,13.604285,13.394286,13.5,145983600,11.826391
"64",13.562857,13.591429,13.447143,13.467143,119196000,11.797607
"65",13.445714,13.525714,13.36,13.525714,88879000,11.848919
"66",13.601429,13.614285,13.291429,13.378572,103335400,11.720019
"67",13.381429,13.465714,13.344286,13.464286,88116700,11.795105
"68",13.414286,13.421429,13.19,13.227143,137254600,11.587361
"69",13.148571,13.187143,12.96,13.17,164168900,11.537302
"70",12.985714,13.057143,12.865714,12.891429,179985400,11.293265
"71",12.938571,13.071428,12.892858,13.061429,152258400,11.44219
"72",13.142858,13.185715,12.814285,12.907143,187980100,11.307034
"73",12.88,12.978572,12.8,12.914286,116011000,11.313292
"74",12.884286,13.035714,12.832857,12.895715,106478400,11.297022
"75",12.984285,13.025714,12.935715,12.995714,130694900,11.384621
"76",13.084286,13.4,13.06,13.358571,195072500,11.702498
"77",13.422857,13.77,13.042857,13.32,263813200,11.668706
"78",13.461429,13.628572,13.4,13.621428,296786000,11.932769
"79",14.511429,14.642858,14.042857,14.12,434444500,12.369531
"80",14.025714,14.278571,13.955714,14.274285,174850900,12.504688
"81",14.298572,14.428572,14.238571,14.257143,154127400,12.489673
"82",14.227143,14.335714,14.078571,14.21,133130900,12.448374
"83",14.235714,14.362857,14.21,14.341429,126286300,12.563507
"84",14.39,14.492857,14.287143,14.342857,144019400,12.564759
"85",14.4,14.514286,14.357142,14.401428,95496800,12.61607
"86",14.44,14.907143,14.43,14.845715,215389300,13.005277
"87",14.781428,15.021428,14.774285,15.008572,195999300,13.147945
"88",14.987143,15.28,14.984285,15.268572,179439400,13.375714
"89",15.232857,15.548572,15.131429,15.334286,299314400,13.43328
"90",15.391429,15.59,15.254286,15.534286,163424100,13.608483
"91",15.66,15.714286,15.464286,15.622857,162986600,13.686078
"92",15.652857,15.742857,15.211429,15.36,238628600,13.455806
"93",15.504286,15.547143,14.774285,15.334286,281691900,13.43328
"94",15.307143,15.695714,15.307143,15.634286,183822800,13.69609
"95",15.747143,15.805715,15.681429,15.717143,155336300,13.768674
"96",15.758572,16.064285,15.721429,15.997143,159973100,14.013963
"97",16.07,16.25,16.001429,16.219999,143102400,14.209189
"98",16.288572,16.428572,16.084286,16.127142,227843700,14.127845
"99",16.115715,16.351429,15.767143,15.812857,221840500,13.852521
"100",16,16.254286,15.928572,16.231428,158239900,14.219203
"101",16.35,16.408571,16.098572,16.335714,161423500,14.310559
"102",16.328571,16.982857,16.218571,16.967142,369611200,14.863709
"103",17.152857,17.452858,17.077143,17.312857,324266600,15.166566
"104",17.299999,17.312857,16.898571,16.914286,221315500,14.817407
"105",16.947144,17.389999,16.842857,17.332857,221668300,15.184086
"106",17.344286,17.527143,17.214285,17.524286,230196400,15.351784
"107",17.471428,17.721428,17.421429,17.662857,278060300,15.473173
"108",17.855715,18.23,17.598572,17.724285,478769900,15.526992
"109",17.974285,17.975714,17.469999,17.784286,310420600,15.579554
"110",18,18.021429,17.077143,17.17,468564600,15.041418
"111",17.049999,17.387142,16.901428,17.197144,356641600,15.065195
"112",17.307142,17.312857,16.485714,16.785715,430338300,14.704778
"113",16.742857,17.064285,16.631428,16.964285,243316500,14.861204
"114",17.231428,17.238571,17.122858,17.214285,202804700,15.080214
"115",17.611429,17.882856,17.505714,17.870001,227651200,15.65464
"116",17.812857,17.858572,17.558571,17.665714,235756500,15.47568
"117",17.695715,17.808571,17.357143,17.364286,224378000,15.211624
"118",17.385714,17.755714,17.245714,17.700001,216761300,15.505715
"119",17.692858,17.778572,17.482857,17.571428,157969000,15.393078
"120",17.741428,17.870001,17.294285,17.477142,241350900,15.310484
"121",17.711428,17.714285,16.959999,17.092857,336251300,14.973838
"122",17.23,17.434286,17.037144,17.412857,243674200,15.254169
"123",17.48,17.498571,17.142857,17.222857,209535900,15.087724
"124",17.424286,17.714285,17.298571,17.434286,284460400,15.272942
"125",17.292856,17.441429,17.042856,17.322857,248715600,15.175326
"126",17.428572,18.200001,17.357143,18.167143,290620400,15.914948
"127",18.4,18.995714,18.384285,18.964285,363262900,16.613262
"128",19.018572,19.048571,18.628571,18.9,218673700,16.556948
"129",18.911428,18.985714,18.454287,18.618572,248955000,16.310408
"130",18.411428,19.214285,18.401428,18.907143,313751900,16.563208
"131",18.867144,19.1,18.758572,18.912857,205443000,16.568207
"132",19.121429,19.177143,18.912857,19.152857,176152200,16.77846
"133",19.290001,19.692858,19.217142,19.675714,226901500,17.236496
"134",19.77,19.997143,19.642857,19.728571,234028200,17.282804
"135",19.757143,19.942858,19.642857,19.844286,177489900,17.384171
"136",19.741428,19.777143,19.434286,19.731428,189214200,17.285307
"137",20.042856,20.115715,19.950001,20,183222900,17.520578
"138",20.235714,20.597143,20,20.535715,291943400,17.989882
"139",20.472857,20.745714,20.132856,20.528572,259122500,17.983622
"140",19.84,20.142857,19.164286,19.27,448823200,16.881083
"141",19.621429,19.765715,19.285715,19.608572,374045700,17.177683
"142",20.844286,21.214285,19.565714,20.857143,546657300,18.271461
"143",20.884285,21.274286,20.540001,20.549999,290274600,18.002392
"144",20.618572,20.778572,19.938572,20.204287,276747100,17.699539
"145",20.424286,20.497143,18.788572,18.822857,440598200,16.489372
"146",19.091429,19.34,18.252857,19.285715,437539200,16.89485
"147",19.521429,19.565714,19.164286,19.498571,213161200,17.081312
"148",19.322857,19.421429,18.785715,18.835714,169796900,16.500633
"149",18.985714,19.324286,18.328571,19.321428,231292600,16.926134
"150",19.277143,19.605715,18.947144,19.290001,237484100,16.898605
"151",19.537144,19.551428,18.857143,19.144285,202024200,16.770948
"152",18.73,19,17.870001,18.055714,281348900,15.817325
"153",17.588572,18.25,17.185715,17.857143,352687300,15.64338
"154",18.331429,18.478571,18.071428,18.255714,188227900,15.992536
"155",18.327143,18.328571,17.672857,17.718571,184751700,15.521981
"156",17.534286,17.837143,17.092857,17.128571,248213000,15.005127
"157",16.715714,16.928572,15.945714,16.721428,466672500,14.64846
"158",17.43,17.642857,17.117144,17.437143,298765600,15.275444
"159",17.70857,17.785715,17.214285,17.459999,200829300,15.295466
"160",17.45857,18.422857,17.285715,18.224285,325761800,15.965003
"161",18.745714,18.964285,18.618572,18.93,265441400,16.583229
"162",19.012857,19.048571,18.537144,18.724285,216709500,16.403019
"163",18.647142,19.338572,18.544285,19.328571,227958500,16.93239
"164",19.055714,19.237143,18.871429,18.892857,176859900,16.550686
"165",18.712856,18.915714,18.09,18.117144,294841400,15.871145
"166",18.554285,19.168571,18.505714,19.154285,291715200,16.779711
"167",18.952858,19.75,18.9,19.464285,358895600,17.051279
"168",19.927143,19.950001,19.629999,19.782858,219221800,17.330357
"169",19.991428,20.818571,19.977142,20.594286,329210700,18.041189
"170",20.709999,20.834286,19.442858,19.537144,582055600,17.115105
"171",19.365715,19.652857,18.95857,19.287144,475315400,16.896095
"172",18.858572,18.9,18.571428,18.824286,357644000,16.490623
"173",19.57,19.719999,19.135714,19.530001,371959700,17.108845
"174",19.700001,19.757143,19.107143,19.355715,242971400,16.956171
"175",19.427143,19.914286,19.392857,19.549999,255692500,17.126368
"176",19.832857,19.857143,19.521429,19.6,164040800,17.170174
"177",19.51,19.854286,19.457144,19.83,151830000,17.371656
"178",19.855715,20.084286,19.657143,19.772858,198342900,17.321598
"179",19.865715,20.407143,19.690001,20.131428,266022400,17.635714
"180",20.431429,20.451429,19.914286,20.110001,256720100,17.616943
"181",20.021429,20.255714,19.902857,20.044285,172960200,17.559378
"182",20.162857,20.664286,20.044285,20.592857,284720100,18.03994
"183",20.961428,21.407143,20.950001,21.182858,263040400,18.556803
"184",20.977142,21.888571,20.974285,21.882856,298137700,19.170023
"185",22.067142,22.142857,21.607143,21.824286,243817000,19.118706
"186",21.967142,22.074286,21.76,22.071428,164549700,19.335211
"187",21.92,22.085714,21.821428,21.924286,153775300,19.206312
"188",22.09,22.487143,21.847143,22.334286,209267100,19.565481
"189",22.364286,22.655714,22.27,22.635714,198017400,19.829546
"190",22.540001,22.74,22.43,22.559999,173129600,19.763214
"191",22.571428,22.582857,21.928572,22.32,164239600,19.552971
"192",22.624287,23.082857,22.528572,23.064285,235867800,20.204985
"193",23.355715,23.987143,23.281429,23.987143,208982200,21.013433
"194",24.314285,24.444286,23.811428,23.98,276071600,21.007177
"195",23.935715,23.982857,23.657143,23.827143,166897500,20.873268
"196",24.212856,24.554285,21.887142,23.175714,410998000,20.302597
"197",23.287144,23.897142,23.114286,23.892857,247044000,20.930836
"198",23.997143,24.224285,23.357143,23.854286,269482500,20.897051
"199",23.648571,24.311428,23.592857,24.225714,266957600,21.222431
"200",24.67,24.719999,24.168571,24.678572,281903300,21.619146
"201",24.5,24.884285,24.435715,24.785715,205919000,21.713007
"202",24.891428,24.947144,24.285715,24.345715,322945000,21.327553
"203",24.335714,24.985714,24.280001,24.908571,412374900,21.820637
"204",26.937143,26.942858,26.108572,26.594286,448791000,23.297367
"205",26.544285,26.744286,25.605715,26.561428,322120400,23.268579
"206",26.41,26.557142,25.951429,26.111429,243400500,22.874367
"207",26.469999,26.481428,26.125713,26.385714,176719200,23.114651
"208",26.492857,26.655714,26.385714,26.441429,135138500,23.163462
"209",26.597143,27.052856,26.389999,26.714285,234853500,23.402491
"210",26.804285,27.16,26.421429,27.135714,208327700,23.771677
"211",26.942858,27.157143,25.714285,26.777143,201259100,23.457556
"212",27.030001,27.062857,26.212856,26.838572,250528600,23.511374
"213",26.469999,26.994286,26.32,26.597143,201044200,23.299871
"214",26.721428,27.428572,26.467142,27.398571,238681800,24.001949
"215",27.23,27.525715,26.59,26.614286,248581900,23.314886
"216",26.667143,26.700001,23.967142,25.067142,472594500,21.959549
"217",24.450001,25.017143,23.601429,23.624287,381595200,20.69556
"218",23.611429,23.957144,21.518572,21.965714,442266300,19.242605
"219",22.978571,24.425714,21.965714,24.280001,434861700,21.269989
"220",25.308571,25.367144,23.391428,23.73,362292000,20.788166
"221",23.77,24.227142,22.9,23.471428,371852600,20.561651
"222",23.614286,23.860001,22.761429,23.77,345873500,20.823215
"223",23.728571,24.028572,23.157143,23.421429,288607200,20.517855
"224",23.667143,24.54143,23.361429,24.121429,385910700,21.131075
"225",23.691429,24.621429,23.524286,24.065714,304452400,21.082264
"226",24.571428,24.578571,24.25,24.505714,116439400,21.467718
"227",24.798571,25.324286,24.621429,24.648571,326438700,21.592863
"228",25.031429,25.112858,24.287144,24.972857,329257600,21.876949
"229",25.26,25.799999,25.049999,25.745714,287728000,22.553991
"230",25.632856,26.452858,25.592857,26.327143,262731700,23.063339
"231",26.762857,26.814285,25.671429,26.031429,296950500,22.804291
"232",25.98,26.305714,25.385714,25.551428,240367400,22.383795
"233",25.307142,25.842857,25.284286,25.687143,193449900,22.502682
"234",26.127142,26.571428,26.058571,26.5,223100500,23.214771
"235",26.598572,27.157143,26.588572,27.135714,224952700,23.771677
"236",27.219999,27.855715,26.862858,27.757143,266516600,24.316063
"237",27.655714,27.951429,27.527143,27.744286,180594400,24.3048
"238",27.821428,28.118572,26.77,26.934286,277731300,23.595215
"239",27.634285,27.782858,26.537144,27.265715,306415200,23.885559
"240",27.17,27.445715,26.831429,27.404285,216154400,24.006948
"241",27.195715,27.6,27.077143,27.198572,168578200,23.826736
"242",27.245714,27.521429,26.139999,26.342857,256173400,23.07711
"243",26.645714,26.761429,25.514286,26.139999,305650800,22.899399
"244",26.139999,26.377142,25.842857,26.16,206869600,22.916918
"245",26.49,26.832857,26.190001,26.744286,193514300,23.428774
"246",27.16,27.701429,27.127142,27.701429,248490200,24.267256
"247",27.861429,28.475714,27.827143,28.4,120050700,24.879229
"248",28.43,28.70857,28.117144,28.421429,175933100,24.897997
"249",28.421429,28.994286,28.257143,28.367144,198881900,24.850441
"250",28.655714,28.794285,28.125713,28.547142,174911800,25.008127
"251",28.5,28.642857,28.25,28.297142,134833300,24.789118
"252",28.467142,28.608572,27.507143,27.834286,269794700,24.383644
"253",27.915714,28.198572,27.527143,27.847143,210516600,24.394909
"254",27.35,27.571428,25.555714,25.721428,363958000,22.532711
"255",25.892857,26.228571,24.318571,25.377142,518048300,22.231115
"256",25.734285,26.065714,24.4,24.464285,380954000,21.431419
"257",24.471428,25.642857,24.042856,25.628571,453470500,22.451372
"258",25.368572,25.857143,25.058571,25.431429,370743800,22.278667
"259",25.142857,25.407143,24.285715,24.67,308071400,21.611633
"260",25.360001,25.631428,25.024286,25.540001,275112600,22.373783
"261",25.388571,25.602858,23.522858,24.148571,585819500,21.154844
"262",23.604286,24.144285,22.385714,22.805714,553461300,19.978466
"263",23.072857,23.622858,22.631428,22.984285,439464900,20.134907
"264",23.101429,23.678572,22.801428,23.051428,431085900,20.193722
"265",21.151428,22.854286,20.857143,22.234285,608688500,19.47788
"266",19.455715,20,18.02,19.867144,843242400,17.404198
"267",19.998571,20.1,18.858572,19.371429,501466700,16.969934
"268",19.855715,19.870001,18.515715,18.572857,388684800,16.270361
"269",18.308571,19.028572,18.064285,18.572857,368711000,16.270361
"270",18.735714,18.969999,18.435715,18.79143,274995700,16.461838
"271",18.767143,19.35,18.571428,18.882856,310762900,16.541931
"272",18.492857,19.521429,18.485714,19.337143,336418600,16.939903
"273",19.462856,19.512857,18.882856,19.107143,252686000,16.738411
"274",19.172857,19.414286,18.774286,18.807142,224808500,16.475605
"275",18.632856,19.142857,18.414286,18.48,285260500,16.189018
"276",18.690001,18.845715,17.395714,17.428572,393318100,15.267937
"277",17.138571,17.825714,16.752857,17.32,520832900,15.172824
"278",17.440001,17.957144,17.371429,17.925714,338993200,15.703448
"279",18.287144,18.568571,18.171429,18.492857,300358100,16.200283
"280",18.671429,18.714285,17.66,17.837143,306495000,15.625856
"281",18.097143,18.540001,17.947144,18.485714,242133500,16.194025
"282",18.485714,18.685715,18.144285,18.20857,238524300,15.951244
"283",18.038572,18.154285,17.722857,17.804285,225325100,15.597071
"284",17.998571,18.107143,17.348572,17.454287,251261500,15.29046
"285",17.457144,17.799999,17.382856,17.688572,241859800,15.495703
"286",18.007143,18.067142,17.265715,17.362858,234528700,15.210369
"287",17.497143,17.501429,16.552856,17.065714,382469500,14.950061
"288",16.941429,17.167143,16.665714,17.105715,314193600,14.985107
"289",16.805714,17.298571,16.491428,17.021429,376222000,14.911266
"290",16.889999,17.578571,16.870001,17.565714,368784500,15.388074
"291",18.171429,18.885714,17.967142,18.558571,404563600,16.257847
"292",18.469999,18.601429,17.828571,17.860001,313870200,15.645877
"293",17.777143,17.997143,16.857143,17.389999,398260800,15.234144
"294",17.427143,17.84,17.200001,17.802856,446345900,15.595818
"295",17.654285,17.877142,17.464285,17.784286,305459000,15.579554
"296",17.801428,18.214285,17.258572,17.275715,368424700,15.134028
"297",17.201429,17.568571,17.007143,17.464285,307615700,15.29922
"298",17.425714,17.637142,17.052856,17.098572,249897200,14.978847
"299",17.728571,18.211428,17.428572,18.192858,290985800,15.937472
"300",18.148571,18.382856,17.881428,18.004286,264907300,15.772279
"301",17.728571,18.5,17.571428,18.277143,315525700,16.011305
"302",18.554285,18.614286,17.742857,18.087143,289160200,15.844863
"303",17.507143,18.370001,17.507143,18.104286,268149700,15.859879
"304",18.454287,19,18.381428,18.974285,301280000,16.622023
"305",19.017143,19.184286,18.524286,18.524286,252634200,16.227816
"306",18.731428,19.04143,18.454287,19.038572,227196900,16.678341
"307",19.144285,20.121429,19.091429,19.932858,266730100,17.461763
"308",19.994286,20.442858,19.618572,20.139999,263097800,17.643229
"309",20.124287,20.82,20.091429,20.722857,295521100,18.153828
"310",20.707144,20.758572,19.998571,20.035715,249957400,17.55187
"311",20.257143,20.664286,20.228571,20.43,178652600,17.897272
"312",20.467142,20.815714,20.360001,20.5,192016300,17.958595
"313",20.9,21.379999,20.515715,21.361429,258141800,18.713236
"314",21.254286,21.6,20.835714,21.07,261242100,18.457937
"315",21.008572,21.947144,21,21.658571,262892000,18.973536
"316",21.741428,22.101429,21.535715,21.868572,213604300,19.157503
"317",22.304285,22.812857,22.158571,22.27,289581600,19.509165
"318",21.935715,22.35,21.76,21.834286,253573600,19.127464
"319",21.901428,21.984285,21.494286,21.634285,218349600,18.952261
"320",21.59,22.202858,21.514286,22.078571,238940800,19.341475
"321",21.817142,21.9,20.914286,21.02,302519000,18.414131
"322",20.967142,21.321428,20.648571,21.111429,211271900,18.494228
"323",21.342857,21.388571,20.817142,21.197144,174509300,18.569315
"324",21.674286,22.014286,21.517143,21.957144,198943500,19.235096
"325",22.024286,22.285715,21.907143,22.07,176066800,19.33396
"326",22.731428,23.18,22.625713,23.005714,256691400,20.153679
"327",23.172857,24.071428,23.108572,24.022858,259788200,21.044722
"328",23.914286,24,22.584286,22.885714,359893100,20.04855
"329",23.435715,23.548571,23.011429,23.27,376047700,20.385195
"330",23.620001,24.282858,22.741428,24.134285,424016600,21.142336
"331",24.385714,24.442858,23.774286,24.247143,248118500,21.241201
"332",24.25,24.821428,24.161428,24.605715,196803600,21.555319
"333",24.444286,25.094286,24.321428,25.007143,230869100,21.906982
"334",25.17,25.714285,24.702858,24.85,284881100,21.769321
"335",24.994286,25.714285,24.98,25.714285,225894200,22.526461
"336",25.741428,25.988571,25.507143,25.848572,251520500,22.644093
"337",25.988571,26.472857,25.864286,26.389999,213639300,23.118404
"338",26.379999,26.731428,26.025715,26.665714,229717600,23.359938
"339",26.578571,26.885714,25.79143,26.084286,289283400,22.850592
"340",26.252857,26.642857,26.152857,26.437143,224771400,23.159708
"341",26.165714,26.321428,25.91,26.207144,168268100,22.958216
"342",26.45857,26.981428,26.121429,26.879999,204640800,23.547661
"343",26.944286,27.35,26.837143,27.137142,205809100,23.772924
"344",27.318571,27.462856,26.51,26.608572,229205900,23.309883
"345",26.687143,27.128571,26.314285,27.104286,218302000,23.744144
"346",27.158571,27.185715,26.714285,26.802856,191442300,23.480082
"347",26.837143,26.955715,25.9,26.228571,236455100,22.976992
"348",25.974285,26.594286,25.731428,26.557142,242462500,23.264828
"349",26.524286,26.85,25.178572,25.455715,289414300,22.299942
"350",25.608572,25.904285,24.571428,25.292856,301683900,22.15728
"351",25.824286,25.998571,25.4,25.881428,226729300,22.672882
"352",26.107143,26.632856,25.977142,26.632856,197476300,23.331152
"353",26.772858,26.85,26.245714,26.715714,185994900,23.403738
"354",26.68,26.885714,26.5,26.67,161796600,23.363693
"355",26.778572,27.077143,26.768572,26.964285,152546100,23.621492
"356",26.942858,27.092857,26.361429,26.585714,169960000,23.28986
"357",26.694286,26.885714,26.048571,26.481428,187630100,23.198502
"358",26.288572,26.727142,26.175714,26.455715,181745900,23.175974
"359",26.620001,27.120001,26.528572,27.061428,188861400,23.7066
"360",26.857143,27.135714,26.507143,26.52,241605700,23.232292
"361",26.398571,26.42,25.107143,25.944286,472098200,22.727945
"362",25.787144,26.682858,25.574286,26.52,285235300,23.232292
"363",26.334286,26.571428,25.655714,25.83,240387700,22.627827
"364",25.927143,26.085714,24.457144,24.751429,327083400,21.682976
"365",24.52,24.879999,23.615715,24.624287,336489300,21.57159
"366",24.471428,25.414286,24.152857,25.262857,262932600,22.130995
"367",25.442858,25.998571,25.344286,25.918571,224914200,22.705425
"368",25.874287,26.028572,25.335714,25.535715,202867000,22.370029
"369",25.507143,26.048571,25.257143,25.842857,197987300,22.639097
"370",25.621429,25.857143,25,25.038572,222091800,21.934515
"371",24.962856,25.125713,24.508572,24.737143,161445200,21.670462
"372",24.624287,25.111429,24.518572,24.75,155486800,21.681717
"373",24.944286,25.547142,24.84,25.341429,161112700,22.199827
"374",24.867144,24.977142,24.001429,24.037144,217402500,21.057238
"375",23.787144,24.367144,23.450001,24.298571,260562400,21.286257
"376",24.312857,24.571428,23.802856,23.92,171049200,20.954613
"377",23.461428,24.959999,23.428572,24.954287,277820200,21.86068
"378",25.028572,25.35,24.025715,24.025715,209379800,21.047224
"379",24.227142,24.595715,23.678572,24.302856,130840500,21.290012
"380",24.737143,25.304285,24.557142,25.022858,205097900,21.920746
"381",25.057142,25.671429,24.677143,25.65,222087600,22.470146
"382",25.742857,25.844286,24.877142,24.892857,223944000,21.806866
"383",24.988571,25.334286,24.481428,25.232857,210172200,22.104713
"384",25.067142,25.301428,24.428572,24.654285,232502900,21.59787
"385",25.605715,25.614286,24.725714,24.84,221513600,21.760559
"386",24.639999,24.82,23.77,24.234285,260010800,21.229935
"387",24.314285,24.704287,24.085714,24.687143,186947600,21.626656
"388",24.871429,24.997143,24.484285,24.544285,189381500,21.501513
"389",24.074286,24.235714,23.571428,23.592857,217103600,20.66803
"390",23.842857,23.928572,23.017143,23.755714,340117400,20.810694
"391",21.285715,23.251429,20.932858,23.145714,469898100,20.27632
"392",23.57,24.052856,23.08,23.751429,265442100,20.80694
"393",23.474285,23.608572,22.635714,22.718571,209904800,19.902124
"394",22.914286,23.285715,22.664286,23.16,158409300,20.288832
"395",23.191429,23.209999,22.002857,22.057142,195178200,19.322697
"396",22.201429,22.778572,21.950001,22.440001,171017700,19.658091
"397",22.540001,22.927143,22.297142,22.84,181295800,20.008505
"398",22.505714,23.171429,22.425714,22.707144,159374600,19.892122
"399",22.842857,22.855715,22.25,22.379999,136159800,19.605526
"400",22.371429,22.557142,21.844286,21.889999,148131900,19.176277
"401",22.202858,22.971428,22.117144,22.948572,172092900,20.103619
"402",22.852858,23.914286,22.571428,23.455715,197852200,20.547888
"403",23.244286,23.735714,23.071428,23.367144,168093100,20.470297
"404",23.408571,24.235714,23.392857,24.221428,178499300,21.218668
"405",24.295713,25.214285,24.238571,24.794285,222826100,21.72051
"406",24.788572,25.612858,24.787144,25.247143,209069700,22.117235
"407",25.425714,25.714285,25.128571,25.614286,210586600,22.438858
"408",25.475714,25.778572,25.405714,25.617144,177825200,22.441364
"409",25.577143,25.678572,25.007143,25.105715,177062900,21.993332
"410",25.081429,25.401428,24.831429,25.055714,138003600,21.949535
"411",24.934286,25.295713,24.544285,24.790001,154051100,21.716759
"412",24.967142,25.277143,24.801428,25.120001,126737800,22.005852
"413",24.924286,25.064285,24.555714,24.898571,134936200,21.811865
"414",25.117144,25.357143,25.081429,25.255714,109902800,22.124737
"415",25.164286,25.175714,24.522858,24.65,121106300,21.594114
"416",24.68,24.982857,24.658571,24.805714,111387500,21.730524
"417",24.758572,25.108572,24.598572,24.952858,119445200,21.85943
"418",25.040001,25.178572,24.678572,24.82,107846200,21.74304
"419",24.70857,24.785715,24.148571,24.218571,149822400,21.216177
"420",24.628571,24.785715,23.571428,23.741428,195190800,20.798183
"421",23.834286,24.097143,23.428572,23.851429,183708700,20.894541
"422",23.694286,23.987143,22.972857,23.031429,185846500,20.176205
"423",22.655714,23.200001,22.521429,22.882856,196721000,20.046049
"424",23.51,23.555714,21.637142,22.559999,261494800,19.763214
"425",22.408571,22.851429,21.398571,21.668571,311256400,18.982302
"426",21.76,22.141428,21.257143,21.658571,243285700,18.973536
"427",21.168571,21.855715,20.857143,21.807142,242783800,19.103691
"428",21.558571,21.558571,20.928572,21.277143,198256800,18.639399
"429",20.290001,21.098572,20.051428,20.051428,230158600,17.565632
"430",19.122858,20.357143,18.878571,19.982857,299959100,17.505562
"431",19.784286,19.787144,18.261429,18.261429,300113800,15.997541
"432",18.652857,19.347143,17.24,19.155714,419063400,16.780954
"433",20.371429,20.6,19.472857,20.129999,357718900,17.634466
"434",19.991428,20.035715,18.665714,18.721428,214178300,16.400513
"435",18.835714,19.4,18.094286,18.120001,320091100,15.873645
"436",18.181429,18.707144,17.878571,18.387142,261753800,16.107674
"437",18.542856,19.255714,18.360001,18.847143,251511400,16.510645
"438",17.844286,18.542856,17.571428,18.32,281612800,16.048853
"439",17.088572,17.097143,14.37,15.037143,655514300,13.172973
"440",15.464286,16.428572,15.185715,16.237143,406670600,14.224209
"441",15.988571,16.051428,15.341429,15.588572,324121000,13.65604
"442",15.43,15.541429,14.285714,14.3,402341100,12.527216
